0.000000000;0.000000000;1.00;1.00;0;0;0.00;0.00;0.00;0.00000
0.510000000;0.310000000;1.00;0.20;0;1;0.00;0.00;0.00;0.59682
1.310000000;0.310000000;0.20;0.20;1;1;0.00;270.00;-90.00;0.80000
1.310000000;1.110000000;0.20;0.20;1;1;270.00;180.00;-90.00;0.80000
0.510000000;1.110000000;0.20;0.20;1;1;180.00;90.00;-90.00;0.80000
0.510000000;0.310000000;0.20;0.20;1;1;90.00;90.00;0.00;0.80000
